Frame,Landmark ID,cx,cy,Euclidean Distance
216,25,423,668,247.12952069714376
216,26,304,670,119.01680553602503
216,27,430,859,227.14973035423134
216,28,312,867,118.27087553578015
216,29,436,881,124.78781991845197
216,30,312,894,124.67958934805648
216,31,407,929,101.24228365658294
216,32,318,923,89.20201791439474
224,0,354,50,873.741952752642
224,1,369,29,25.80697580112788
224,2,378,30,9.055385138137417
224,3,385,31,7.0710678118654755
224,4,343,29,42.04759208325728
224,5,334,29,9.0
224,6,325,30,9.055385138137417
224,7,400,42,75.95393340703298
224,8,316,43,84.00595217006948
224,9,370,73,61.773780845922005
224,10,335,73,35.0
224,11,460,168,157.00318468107582
224,12,263,165,197.02284131541703
224,13,490,316,272.63528751795866
224,14,192,311,298.04194335697116
224,15,497,449,334.7670832086094
224,16,197,292,338.59858239514233
224,17,510,493,371.9811823197512
224,18,221,292,352.0255672532891
224,19,498,495,343.4210244000795
224,20,228,267,353.38930374305335
224,21,488,477,334.21549934136806
224,22,226,264,337.6581111124091
224,23,421,460,276.4796556710819
224,24,293,461,128.00390619039717
224,25,426,670,247.72969139770066
224,26,301,669,125.00399993600205
224,27,428,861,230.20208513391012
224,28,308,859,120.01666550941998
224,29,432,883,126.30122723077555
224,30,305,886,127.03542812932147
224,31,408,934,113.63538181394033
224,32,321,918,88.45903006477066
232,0,357,48,870.7445090266145
232,1,371,28,24.413111231467404
232,2,380,28,9.0
232,3,388,29,8.06225774829855
232,4,344,28,44.01136216933077
232,5,335,28,9.0
232,6,326,29,9.055385138137417
232,7,403,41,77.92945527847606
232,8,316,42,87.00574693662483
232,9,374,72,65.29931086925804
232,10,338,72,36.0
232,11,461,169,156.64609794054877
232,12,263,169,198.0
232,13,489,321,272.360055808483
232,14,236,336,253.4442739538615
232,15,492,457,283.15543434657934
232,16,263,483,230.471256342304
232,17,504,503,241.82845159327303
232,18,258,527,247.16795908855175
232,19,489,505,232.04525420701884
232,20,282,527,208.16579930430456
232,21,481,484,203.59273071502332
232,22,287,506,195.2434377898525
232,23,422,459,142.9475428260311
232,24,303,461,119.01680553602503
232,25,433,674,249.5375723212839
232,26,321,678,112.0714058089752
232,27,445,861,221.05429197371402
232,28,335,866,110.11357772772621
232,29,448,883,114.27160627207444
232,30,335,893,113.44161493913951
232,31,434,935,107.54068997360952
232,32,348,926,86.46964785403026
240,0,360,44,882.0816288756954
240,1,373,25,23.021728866442675
240,2,382,25,9.0
240,3,390,26,8.06225774829855
240,4,347,25,43.01162633521314
240,5,337,26,10.04987562112089
240,6,329,27,8.06225774829855
240,7,404,39,75.95393340703298
240,8,316,40,88.0056816347672
240,9,376,68,66.2117814289874
240,10,341,68,35.0
240,11,461,169,156.84705926475002
240,12,263,171,198.01010075246163
240,13,490,319,270.9852394504173
240,14,232,333,258.37956575549856
240,15,493,457,288.95847452532
240,16,227,474,266.54267950930483
240,17,506,503,280.5031194122447
240,18,216,519,290.4410439314664
240,19,491,504,275.40878707840824
240,20,233,520,258.49564793241683
240,21,483,486,252.30140705116966
240,22,242,500,241.40629652103112
240,23,421,462,182.98907071188705
240,24,300,460,121.01652779682617
240,25,422,673,245.46486510293076
240,26,309,676,113.03981599418853
240,27,429,852,213.01643129110957
240,28,321,859,108.2266141020775
240,29,431,875,111.15754585272202
240,30,320,884,111.36426715962351
240,31,417,924,104.92378186092989
240,32,332,923,85.00588214941364
248,0,359,44,879.4145780006152
248,1,373,25,23.600847442411894
248,2,382,25,9.0
248,3,389,26,7.0710678118654755
248,4,347,25,42.01190307520001
248,5,338,26,9.055385138137417
248,6,329,27,9.055385138137417
248,7,402,39,73.97972695272672
248,8,317,40,85.00588214941364
248,9,376,68,65.30696746902278
248,10,341,67,35.014282800023196
248,11,461,167,156.20499351813308
248,12,263,172,198.0631212517868
248,13,496,302,266.8126683649035
248,14,234,336,264.1968962724581
248,15,492,397,265.11318337645906
248,16,248,482,258.3815008858026
248,17,492,428,249.9039815609187
248,18,240,527,270.74896121684384
248,19,476,412,262.5280937347468
248,20,267,528,239.0334704596827
248,21,472,402,240.62626623043462
248,22,276,507,222.35332243976026
248,23,422,452,156.01602481796542
248,24,303,457,119.10499569707393
248,25,428,668,245.246814454337
248,26,319,674,109.16501271011697
248,27,434,852,211.91743675309024
248,28,327,859,107.22872749408155
248,29,436,879,110.81967334368028
248,30,327,885,109.16501271011697
248,31,425,921,104.4030650891055
248,32,339,923,86.02325267042627
256,0,358,44,879.2053230048144
256,1,372,24,24.413111231467404
256,2,381,25,9.055385138137417
256,3,388,26,7.0710678118654755
256,4,345,25,43.01162633521314
256,5,336,26,9.055385138137417
256,6,328,27,8.06225774829855
256,7,402,38,74.81310045707235
256,8,316,39,86.00581375697809
256,9,375,68,65.7419196555744
256,10,340,67,35.014282800023196
256,11,461,167,156.97452022541748
256,12,262,172,199.0628041598932
256,13,498,307,271.88416651213805
256,14,232,336,267.5761573832766
256,15,506,322,274.35743110038044
256,16,254,479,296.90570893803977
256,17,506,324,295.8530040408581
256,18,252,527,325.1538097577822
256,19,490,293,333.7663853655727
256,20,278,525,314.2737660066459
256,21,485,291,312.41798923877604
256,22,284,503,292.138665705175
256,23,421,460,143.58969322343438
256,24,304,464,117.06835610018618
256,25,431,677,247.98790293076797
256,26,310,677,121.0
256,27,436,862,223.8325266801052
256,28,322,862,114.0
256,29,439,887,119.64113005150027
256,30,322,890,117.03845521878696
256,31,420,931,106.23088063270491
256,32,337,924,83.2946576918352
264,0,359,46,878.2755831742107
264,1,372,26,23.853720883753127
264,2,381,26,9.0
264,3,389,27,8.06225774829855
264,4,346,27,43.0
264,5,337,28,9.055385138137417
264,6,329,28,8.0
264,7,402,39,73.824115301167
264,8,317,40,85.00588214941364
264,9,376,69,65.7419196555744
264,10,342,69,34.0
264,11,458,167,151.85519418182574
264,12,269,167,189.0
264,13,501,315,275.18720900506986
264,14,210,301,291.3365751154496
264,15,463,322,253.87004549572208
264,16,249,393,225.47061892849808
264,17,442,332,202.41047403728888
264,18,258,433,209.89759407863636
264,19,440,311,219.10727965998757
264,20,278,417,193.59752064528098
264,21,444,306,199.6922632452244
264,22,280,405,191.56461051039673
264,23,421,455,149.60280746028798
264,24,300,454,121.00413216084813
264,25,437,663,249.899979991996
264,26,320,668,117.10678887237921
264,27,447,846,218.66183937761065
264,28,333,852,114.15778554264269
264,29,451,869,119.21828718783037
264,30,334,878,117.34564329364768
264,31,431,918,104.92378186092989
264,32,348,914,83.09632964216891
272,0,363,50,864.1301985233475
272,1,375,30,23.323807579381203
272,2,383,31,8.06225774829855
272,3,390,32,7.0710678118654755
272,4,349,30,41.048751503547585
272,5,340,31,9.055385138137417
272,6,332,31,8.0
272,7,401,44,70.21395872616783
272,8,318,43,83.00602387778854
272,9,377,73,66.18912297349165
272,10,344,72,33.015148038438355
272,11,452,170,145.83552379307312
272,12,259,164,193.0932417253385
272,13,526,290,295.2371927789587
272,14,159,284,367.0490430446591
272,15,508,412,371.7324306540929
272,16,206,401,302.2002647252315
272,17,522,451,319.931242613159
272,18,211,446,311.0401903291599
272,19,488,445,277.0018050482704
272,20,235,431,253.38705570727168
272,21,479,431,244.0
272,22,237,419,242.2973379961076
272,23,414,453,180.23595645708434
272,24,294,455,120.01666550941998
272,25,420,670,249.20072231034965
272,26,307,677,113.21660655575224
272,27,428,852,212.7580785775243
272,28,321,868,108.18964830333815
272,29,429,873,108.11567878897121
272,30,324,895,107.28000745712129
272,31,418,926,98.97979591815695
272,32,328,930,90.08884503644167
280,0,352,55,875.3290809746926
280,1,362,35,22.360679774997898
280,2,369,36,7.0710678118654755
280,3,376,37,7.0710678118654755
280,4,338,34,38.118237105091836
280,5,329,34,9.0
280,6,320,34,9.0
280,7,384,47,65.30696746902278
280,8,305,46,79.00632886041473
280,9,364,78,67.11929677819934
280,10,332,76,32.0624390837628
280,11,431,167,134.46932735757994
280,12,241,166,190.0026315607234
280,13,498,285,283.21370023358685
280,14,145,281,353.02266216207704
280,15,520,300,375.48102482016316
280,16,235,318,285.56785533389433
280,17,522,309,287.14108030722457
280,18,260,332,263.00760445279906
280,19,525,300,266.925083122587
280,20,268,321,257.8565492672234
280,21,507,296,240.30397416605493
280,22,262,312,245.52189311749777
280,23,403,455,200.8233054204616
280,24,283,459,120.06664815842908
280,25,419,658,241.03319273494262
280,26,304,668,115.43396380615195
280,27,431,838,212.20037700249262
280,28,318,844,113.1591799192624
280,29,432,860,115.11733144926528
280,30,318,868,114.28035701729323
280,31,423,907,112.00892821556681
280,32,335,905,88.02272433866155
288,0,370,54,851.719437373599
288,1,375,35,19.6468827043885
288,2,381,36,6.082762530298219
288,3,387,36,6.0
288,4,353,35,34.0147027033899
288,5,343,36,10.04987562112089
288,6,335,36,8.0
288,7,387,47,53.150729063673246
288,8,315,48,72.00694410957877
288,9,379,77,70.26378868236469
288,10,351,75,28.071337695236398
288,11,445,164,129.4488315899375
288,12,261,168,184.04347312523745
288,13,500,293,269.7146640433182
288,14,195,279,305.32114240582814
288,15,468,306,274.33191575170395
288,16,162,348,308.86890422961
288,17,449,313,289.1262699928874
288,18,149,382,307.8327467960483
288,19,441,291,305.8512710452582
288,20,162,380,292.851498203441
288,21,445,287,297.88924116187883
288,22,171,371,286.58681058276215
288,23,415,452,257.0933682536366
288,24,289,450,126.01587201618692
288,25,421,653,242.1425200166216
288,26,311,658,110.11357772772621
288,27,435,831,212.8497122384712
288,28,324,845,111.87939935484101
288,29,438,852,114.21471008587291
288,30,325,872,114.75626344561765
288,31,419,901,98.37174391053561
288,32,338,901,81.0
296,0,393,38,864.7508311646772
296,1,389,23,15.524174696260024
296,2,390,23,1.0
296,3,391,24,1.4142135623730951
296,4,374,22,17.11724276862369
296,5,365,23,9.055385138137417
296,6,356,23,9.0
296,7,369,36,18.384776310850235
296,8,325,36,44.0
296,9,394,63,74.09453421137081
296,10,375,61,19.1049731745428
296,11,425,163,113.59577456930342
296,12,233,168,192.06509313251067
296,13,439,318,254.82543044209697
296,14,205,339,234.94041797868667
296,15,459,447,276.00724628168734
296,16,214,490,248.74484919290288
296,17,479,485,265.04716561397146
296,18,203,537,280.8558349046713
296,19,471,486,272.8094573140748
296,20,223,541,254.02558926218438
296,21,461,473,247.52373623553763
296,22,231,519,234.5548976252681
296,23,398,453,179.56892826989863
296,24,281,460,117.2092146548214
296,25,400,661,233.58510226467783
296,26,290,676,111.01801655587259
296,27,413,855,217.18655575334307
296,28,301,863,112.28535078094559
296,29,413,885,114.1402645870422
296,30,298,891,115.15641536623133
296,31,419,919,124.19742348374221
296,32,324,920,95.00526301210897
304,0,392,36,886.6115271075603
304,1,389,21,15.297058540778355
304,2,392,22,3.1622776601683795
304,3,394,23,2.23606797749979
304,4,374,20,20.223748416156685
304,5,365,20,9.0
304,6,356,20,9.0
304,7,375,36,24.839484696748443
304,8,324,32,51.15662224971465
304,9,392,60,73.53910524340094
304,10,374,58,18.110770276274835
304,11,425,161,114.93476410555685
304,12,230,167,195.0922858546693
304,13,443,323,264.0170449043016
304,14,208,344,235.9364321167886
304,15,472,452,285.2367437761131
304,16,247,497,229.4558781116753
304,17,491,491,244.07375934335914
304,18,243,546,254.02558926218438
304,19,482,495,244.38085031360376
304,20,267,546,220.9660607423683
304,21,474,480,217.26711670199887
304,22,271,522,207.29930052945187
304,23,407,452,152.95751043999115
304,24,293,468,115.11733144926528
304,25,413,668,233.23807579381202
304,26,298,681,115.73245007343446
304,27,429,857,219.40145851839728
304,28,316,860,113.03981599418853
304,29,428,881,113.95174417269794
304,30,316,884,112.04017136723775
304,31,436,921,125.57467897629681
304,32,337,920,99.00505037623081
312,0,384,28,893.2373704676713
312,1,393,8,21.93171219946131
312,2,400,8,7.0
312,3,406,9,6.082762530298219
312,4,366,8,40.01249804748511
312,5,355,9,11.045361017187261
312,6,344,10,11.045361017187261
312,7,407,21,63.953107821277925
312,8,317,22,90.00555538409837
312,9,397,54,86.16263691415206
312,10,366,53,31.016124838541646
312,11,459,160,141.76741515595182
312,12,247,164,212.03773249117714
312,13,492,323,292.07190895394234
312,14,212,343,280.713376952364
312,15,511,472,325.64090652127845
312,16,215,509,298.30353668704635
312,17,525,524,310.3626910567699
312,18,197,562,330.1938824387878
312,19,511,526,316.0569568922665
312,20,219,568,295.00508470194205
312,21,503,504,291.1219675668602
312,22,218,541,287.39171873942365
312,23,420,470,214.11445537375565
312,24,294,470,126.0
312,25,421,690,254.02558926218438
312,26,295,699,126.3210196285638
312,27,425,886,227.74766738651792
312,28,304,888,121.01652779682617
312,29,426,912,124.33824833895642
312,30,303,917,123.10158406779338
312,31,414,958,118.33004690272035
312,32,320,953,94.13288479590966
320,0,318,6,947.0021119300633
320,1,331,-12,22.20360331117452
320,2,341,-12,10.0
320,3,349,-10,8.246211251235321
320,4,297,-12,52.03844732503075
320,5,286,-11,11.045361017187261
320,6,276,-9,10.198039027185569
320,7,360,1,84.5931439302264
320,8,259,5,101.07917688624102
320,9,338,32,83.48652585896721
320,10,295,33,43.01162633521314
320,11,441,147,185.23498589629335
320,12,199,154,242.10121850168372
320,13,491,335,343.5476677260377
320,14,157,339,334.0239512370333
320,15,513,499,390.3024468280977
320,16,179,488,334.18108863309425
320,17,533,555,360.2846097184835
320,18,163,548,370.0662102921584
320,19,509,558,346.1444785057245
320,20,195,544,314.3119469571591
320,21,492,541,297.0151511286924
320,22,204,513,289.3579098625092
320,23,397,469,197.9520143873257
320,24,260,468,137.00364958642524
320,25,408,712,285.3769437077915
320,26,262,722,146.34206503941374
320,27,413,925,253.00197627686626
320,28,279,926,134.00373129133382
320,29,418,956,142.20056258679148
320,30,279,958,139.01438774457844
320,31,397,1004,126.64912159190051
320,32,296,999,101.1236866416568
328,0,310,0,999.0980932821361
328,1,326,-25,29.68164415931166
328,2,337,-24,11.045361017187261
328,3,347,-23,10.04987562112089
328,4,288,-27,59.135437767890075
328,5,276,-26,12.041594578792296
328,6,266,-23,10.44030650891055
328,7,366,-9,100.9752444909147
328,8,248,-5,118.06777714516353
328,9,331,27,88.95504482602435
328,10,287,28,44.01136216933077
328,11,455,138,200.80836635957178
328,12,178,145,277.0884335370208
328,13,523,342,397.28327425150934
328,14,126,340,397.0050377514119
328,15,567,535,482.18875971967657
328,16,118,514,449.49082304314067
328,17,599,604,489.3475247715063
328,18,95,579,504.61965875300575
328,19,565,599,470.425339453563
328,20,123,579,442.45225731145274
328,21,546,578,423.0011820314454
328,22,129,547,418.1506905411015
328,23,393,471,274.7216773390844
328,24,241,470,152.00328943809077
328,25,396,758,327.0611563607027
328,26,238,754,158.05062480104277
328,27,392,988,280.12854192316786
328,28,245,980,147.2175261305528
328,29,396,1024,157.2800050864699
328,30,244,1017,152.16109883935513
328,31,372,1074,140.11780757633915
328,32,264,1064,108.46197490364999
